Returns,Risks,k
0.000605868,0.000209887,5
0.000605868,0.000209887,5
0.000605868,0.000209887,5
0.000605868,0.000209887,5
0.000605868,0.000209887,5
0.000605868,0.000209887,5
0.000605868,0.000209887,5
0.000605868,0.000209887,5
0.000605868,0.000209887,5
0.000605868,0.000209887,5
0.000605868,0.000209887,5
0.000605868,0.000209887,5
0.000605868,0.000209887,5
0.000605868,0.000209887,5
0.000605868,0.000209887,5
0.000605868,0.000209887,5
0.000605868,0.000209887,5
